text,distortion_label,language,template_id
My head felt tight for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"He yelled at me, people are always so mean to me.",Overgeneralization,en,Overgeneralization_6
"I must have known better, I am so ignorant.",Should Statements,en,Should Statements_7
"She did not reply to my text in a month, she must think I am stupid now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I feel terrified of flying, so they must be inherently terrifying.",Emotional Reasoning,en,Emotional Reasoning_2
I know I am going to bomb this meeting no matter how much I practice.,Jumping to Conclusions,en,Jumping to Conclusions_1
"My team lost the match, it is entirely my fault for missing that one pass.",Personalization,en,Personalization_2
"I have not heard back from the interview, they clearly failed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
I should always be achieving or I am wasting my life.,Should Statements,en,Should Statements_1
"The review had nine positive comments and one suggestion, but all I can think about is that one negative comment.",Mental Filter,en,Mental Filter_0
"Everyone complimented my essay, but one person was quiet, so that person secretly dreads it.",Mental Filter,en,Mental Filter_5
"If I am not the absolute best at music, there is no point in even starting.",Black & White Thinking,en,Black & White Thinking_6
"I am feeling lonely about the presentation, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
I know I am going to bomb this exam no matter how much I practice.,Jumping to Conclusions,en,Jumping to Conclusions_1
"I forgot her birthday, I always mess up the things that matter to people.",Overgeneralization,en,Overgeneralization_0
I sent the wrong email and now my whole year is a complete nightmare.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"My sister criticized, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"The train made a weird noise, it is definitely going to catch fire on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"People should to always be kind, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"I feel anxious about the {event}, so it is definitely going to go badly.",Emotional Reasoning,en,Emotional Reasoning_9
"Everyone complimented my code, but one person was quiet, so that person secretly dislikes it.",Mental Filter,en,Mental Filter_5
"The proposal failed, it is completely because of my minor blunder.",Personalization,en,Personalization_3
"I made one mistake in the presentation, so the whole thing was a complete joke.",Black & White Thinking,en,Black & White Thinking_0
"I missed the plane, nothing at all goes right in my life.",Overgeneralization,en,Overgeneralization_7
"I tripped on the sidewalk, I am forever so incredibly awkward.",Overgeneralization,en,Overgeneralization_4
"She did not reply to my text in a day, she must think I am weird now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I missed the car, nothing at all goes right in my life.",Overgeneralization,en,Overgeneralization_7
"I made a error in the proposal, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I feel so suffocated, this situation must be impossible to escape.",Emotional Reasoning,en,Emotional Reasoning_1
"I accomplished everything on my to-do list except one crack, so I am completely unproductive.",Mental Filter,en,Mental Filter_9
"If this presentation fails, my entire career is over and I will be ruined.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"She did not reply to my text in a day, she must think I am annoying now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I got a position and a raise, but my boss did not encourage when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"My friend got passed over for a promotion, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I scored 95% on the presentation, but I am agonizing over the 2% I got wrong.",Mental Filter,en,Mental Filter_2
"I have to not feel nervous about this, I need to just get over it.",Should Statements,en,Should Statements_3
I either get the best review on this or I am a total disappointment.,Black & White Thinking,en,Black & White Thinking_1
"I feel like a imposter at work, so I must actually be bad at my opportunity.",Emotional Reasoning,en,Emotional Reasoning_0
"My partner did ten nice things for me, but forgot to vacuuming, so they do not care at all.",Mental Filter,en,Mental Filter_7
"If I am not the absolute best at math, there is no point in even learning.",Black & White Thinking,en,Black & White Thinking_6
"My partner broke up with me, I am almost never going to find love.",Overgeneralization,en,Overgeneralization_3
I should never make a slip-up at work.,Should Statements,en,Should Statements_4
"I got rejected from this position, I will rarely get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"I had a great day but I dropped my laptop, so today was over.",Mental Filter,en,Mental Filter_1
"The world should be right, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"I made one mistake in the chore, so the whole thing was a complete embarrassment.",Black & White Thinking,en,Black & White Thinking_0
"She did not reply to my text in a month, she must think I am unlovable now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"Everyone complimented my song, but one person was quiet, so that person secretly dreads it.",Mental Filter,en,Mental Filter_5
"I am feeling upset about the audition, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I have not heard back from the exam, they clearly rejected me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"He looked at me funny, he definitely thinks I am an loser.",Jumping to Conclusions,en,Jumping to Conclusions_2
"I have to have known better, I am so slow.",Should Statements,en,Should Statements_7
"My boss scheduled a proposal, they are definitely going to reprimand me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I feel like a liar at work, so I must actually be bad at my opportunity.",Emotional Reasoning,en,Emotional Reasoning_0
"My partner did ten nice things for me, but forgot to errands, so they do not care at all.",Mental Filter,en,Mental Filter_7
"My team lost the contest, it is entirely my fault for missing that one play.",Personalization,en,Personalization_2
"She did not reply to my text in an hour, she must think I am unlovable now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I did not finish all my errands, so today was completely useless.",Black & White Thinking,en,Black & White Thinking_5
"This tablet broke, technology always fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"This laptop broke, technology forever fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"I have to be over this {event} by now, there is something wrong with me.",Should Statements,en,Should Statements_0
"They got into an argument, it is my fault for bringing them.",Personalization,en,Personalization_9
"The assignment will definitely be rejected, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"If this meeting fails, my entire career is over and I will be ruined.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"If this task fails, my entire career is over and I will be ruined.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"If they do not love me completely, then they must sighed me entirely.",Black & White Thinking,en,Black & White Thinking_2
"I got a F on the quiz, I will never graduate and will end up a total failure.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_4
"The hamster is sick, I must have done something harmful to cause it.",Personalization,en,Personalization_6
"The train made a weird noise, it is definitely going to rain on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"My partner broke up with me, I am rarely going to find peace.",Overgeneralization,en,Overgeneralization_3
"I missed the plane, nothing in my life goes right in my life.",Overgeneralization,en,Overgeneralization_7
"He yelled at me, people are forever so unfair to me.",Overgeneralization,en,Overgeneralization_6
"I have not heard back from the test, they clearly dismissed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I feel rejected right now, so I must be completely worthless.",Emotional Reasoning,en,Emotional Reasoning_7
"The report failed, it is completely because of my minor error.",Personalization,en,Personalization_3
"There is a creak in the kitchen, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"My colleague is in a bad mood, I must have annoyed them.",Personalization,en,Personalization_4
"The {event} was a success, but the stain was slightly off, making it a disaster.",Mental Filter,en,Mental Filter_8
"I made a typo in the code, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"If this project fails, my entire business is over and I will be destroyed.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"The task failed, it is completely because of my minor error.",Personalization,en,Personalization_3
"The {event} was a success, but the draft was slightly off, making it a disaster.",Mental Filter,en,Mental Filter_8
I know I am going to bomb this meeting no matter how much I study.,Jumping to Conclusions,en,Jumping to Conclusions_1
My back felt numb for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"I burned the donut, I am always terrible at baking.",Overgeneralization,en,Overgeneralization_2
"He yelled at me, people are invariably so harsh to me.",Overgeneralization,en,Overgeneralization_6
"I had a great day but I dropped my ring, so today was ruined.",Mental Filter,en,Mental Filter_1
"I feel ugly today, so everyone must think I am hideous.",Emotional Reasoning,en,Emotional Reasoning_4
"I had a great day but I dropped my laptop, so today was finished.",Mental Filter,en,Mental Filter_1
"The assignment failed, it is completely because of my minor error.",Personalization,en,Personalization_3
I either get an A+ on this or I am a total idiot.,Black & White Thinking,en,Black & White Thinking_1
"I made a typo in the task, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I had a great day but I dropped my glasses, so today was doomed.",Mental Filter,en,Mental Filter_1
"I made a error in the task, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I feel guilty, so I must have done something truly evil.",Emotional Reasoning,en,Emotional Reasoning_3
"I burned the burger, I am continually terrible at cooking.",Overgeneralization,en,Overgeneralization_2
"Everyone complimented my painting, but one person was quiet, so that person secretly hates it.",Mental Filter,en,Mental Filter_5
"I made a mistake in the code, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"If I am not the absolute best at music, there is no point in even attempting.",Black & White Thinking,en,Black & White Thinking_6
"The task will definitely be dismissed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"I made a blunder in the presentation, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I have not heard back from the test, they clearly failed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"If they do not support me completely, then they must left me entirely.",Black & White Thinking,en,Black & White Thinking_2
"Everyone complimented my design, but one person was quiet, so that person secretly avoids it.",Mental Filter,en,Mental Filter_5
I either get 100% on this or I am a total idiot.,Black & White Thinking,en,Black & White Thinking_1
"My friend is angry, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"Either I figure this out right now, or I am completely hopeless.",Black & White Thinking,en,Black & White Thinking_9
"I forgot her birthday, I continually mess up the things that matter to people.",Overgeneralization,en,Overgeneralization_0
"I burned the candy bar, I am always terrible at cooking.",Overgeneralization,en,Overgeneralization_2
I know I am going to bomb this presentation no matter how much I try.,Jumping to Conclusions,en,Jumping to Conclusions_1
"My team lost the race, it is entirely my fault for missing that one catch.",Personalization,en,Personalization_2
"I feel terrified of dogs, so they must be inherently terrifying.",Emotional Reasoning,en,Emotional Reasoning_2
"I feel so stressed, this situation must be impossible to improve.",Emotional Reasoning,en,Emotional Reasoning_1
"I did not win the tournament, so I am a complete loser.",Black & White Thinking,en,Black & White Thinking_8
"I feel like a fake at work, so I must actually be bad at my role.",Emotional Reasoning,en,Emotional Reasoning_0
"I had a great day but I dropped my headphones, so today was ruined.",Mental Filter,en,Mental Filter_1
"My friend is sad, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My partner broke up with me, I am almost never going to find joy.",Overgeneralization,en,Overgeneralization_3
"The proposal will definitely be dismissed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"There is a crack in the kitchen, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"If they do not encourage me completely, then they must sighed me entirely.",Black & White Thinking,en,Black & White Thinking_2
"If this code fails, my entire job is over and I will be ruined.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"If they do not help me completely, then they must rejected me entirely.",Black & White Thinking,en,Black & White Thinking_2
"If they do not love me completely, then they must rejected me entirely.",Black & White Thinking,en,Black & White Thinking_2
"I lost the tournament, I continually lose everything.",Overgeneralization,en,Overgeneralization_8
"I made a error in the code, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"The {event} was a success, but the creak was slightly off, making it a disaster.",Mental Filter,en,Mental Filter_8
"There is a stain in the house, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"The world must be just, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
My stomach felt cold for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"I got rejected from this internship, I will rarely get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"I need to not feel bored about this, I need to just get over it.",Should Statements,en,Should Statements_3
"I did not get the position, which is disappointing, but I will keep applying.",No Distortion,en,No Distortion_4
"The {event} was boring, I should have been more fun.",Personalization,en,Personalization_5
"I should not feel nervous about this, I need to just get over it.",Should Statements,en,Should Statements_3
"I got rejected from this job, I will rarely get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"My friend is frustrated, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"I got a 60% on the quiz, I will never graduate and will end up a total failure.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_4
"I ought to not feel anxious about this, I need to just get over it.",Should Statements,en,Should Statements_3
"The deal failed, it is completely because of my minor error.",Personalization,en,Personalization_3
"I feel rejected right now, so I must be completely unlovable.",Emotional Reasoning,en,Emotional Reasoning_7
"If this meeting fails, my entire reputation is over and I will be over.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"I won the game, but I did not beat my personal best, so it was a horrible performance.",Mental Filter,en,Mental Filter_6
My arm felt sore for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"She did not reply to my text in 10 minutes, she must think I am annoying now.",Jumping to Conclusions,en,Jumping to Conclusions_0
I ought to never make a blunder at work.,Should Statements,en,Should Statements_4
"The bird is sick, I must have done something wrong to cause it.",Personalization,en,Personalization_6
"I have to have known better, I am so stupid.",Should Statements,en,Should Statements_7
"I got a 70% on the quiz, I will never graduate and will end up a total failure.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_4
"I burned the slice of pizza, I am forever terrible at baking.",Overgeneralization,en,Overgeneralization_2
"My cousin is frustrated, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My boss scheduled a project, they are definitely going to yell at me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I need to have known better, I am so slow.",Should Statements,en,Should Statements_7
"I did not win the contest, so I am a complete loser.",Black & White Thinking,en,Black & White Thinking_8
"My boss scheduled a report, they are definitely going to yell at me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I lost the game, I constantly lose everything.",Overgeneralization,en,Overgeneralization_8
"I burned the bag of chips, I am continually terrible at cooking.",Overgeneralization,en,Overgeneralization_2
"I lost the race, I always lose everything.",Overgeneralization,en,Overgeneralization_8
"I made one mistake in the recipe, so the whole thing was a complete embarrassment.",Black & White Thinking,en,Black & White Thinking_0
"I got a role and a raise, but my boss did not encourage when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
I sent the wrong email and now my whole life is a complete tragedy.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"If I am not the absolute best at sports, there is no point in even trying.",Black & White Thinking,en,Black & White Thinking_6
"There is a stain in the office, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"My partner broke up with me, I am hardly ever going to find peace.",Overgeneralization,en,Overgeneralization_3
My neck felt numb for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"I am feeling anxious about the presentation, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I scored 99% on the interview, but I am agonizing over the 2% I got wrong.",Mental Filter,en,Mental Filter_2
"My team lost the award, it is entirely my fault for missing that one move.",Personalization,en,Personalization_2
"If they do not encourage me completely, then they must left me entirely.",Black & White Thinking,en,Black & White Thinking_2
"I got rejected from this opportunity, I will rarely get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"My partner is upset, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"I disagreed with my mom, but we talked it out and came to an understanding.",No Distortion,en,No Distortion_9
"I made a error in the assignment, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"My diet is ruined because I ate one slice of pizza, so I might as well eat junk forever.",Black & White Thinking,en,Black & White Thinking_3
"My colleague has been quiet lately, it must be something I implied.",Personalization,en,Personalization_0
"My friend frowned, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
I know I am going to bomb this audition no matter how much I practice.,Jumping to Conclusions,en,Jumping to Conclusions_1
"I had a great day but I dropped my ring, so today was over.",Mental Filter,en,Mental Filter_1
"I feel so trapped, this situation must be impossible to improve.",Emotional Reasoning,en,Emotional Reasoning_1
"I feel guilty, so I must have done something truly terrible.",Emotional Reasoning,en,Emotional Reasoning_3
"My sister got passed over for a promotion, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I failed this meeting, I seldom succeed at anything important.",Overgeneralization,en,Overgeneralization_5
I need to always be the most successful person in the room.,Should Statements,en,Should Statements_9
I broke the glass and now my whole life is a complete catastrophe.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"I should not feel upset about this, I need to just get over it.",Should Statements,en,Should Statements_3
"The fish is sick, I must have done something terrible to cause it.",Personalization,en,Personalization_6
"The fish is sick, I must have done something bad to cause it.",Personalization,en,Personalization_6
"My colleague got passed over for a opportunity, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"The train made a weird noise, it is definitely going to explode on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"My team lost the contest, it is entirely my fault for missing that one shot.",Personalization,en,Personalization_2
"I must have known better, I am so dumb.",Should Statements,en,Should Statements_7
"The bike made a weird noise, it is definitely going to break down on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"My brother got passed over for a opportunity, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"People ought to always be nice, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
I know I am going to bomb this interview no matter how much I try.,Jumping to Conclusions,en,Jumping to Conclusions_1
I ought to never make a error at work.,Should Statements,en,Should Statements_4
"I am feeling lonely about the exam, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"My partner has been quiet lately, it must be something I said.",Personalization,en,Personalization_0
"My boss has been quiet lately, it must be something I implied.",Personalization,en,Personalization_0
"I made a slip-up in the task, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"If they do not smile at me completely, then they must left me entirely.",Black & White Thinking,en,Black & White Thinking_2
"If they do not love me completely, then they must ignored me entirely.",Black & White Thinking,en,Black & White Thinking_2
"The {event} was a success, but the dent was slightly off, making it a disaster.",Mental Filter,en,Mental Filter_8
"My colleague has been quiet lately, it must be something I caused.",Personalization,en,Personalization_0
"The hamster is sick, I must have done something bad to cause it.",Personalization,en,Personalization_6
"I did not finish all my vacuuming, so today was completely pointless.",Black & White Thinking,en,Black & White Thinking_5
"He disagreed with me once, so he is completely against me.",Black & White Thinking,en,Black & White Thinking_7
I know I am going to bomb this meeting no matter how much I prepare.,Jumping to Conclusions,en,Jumping to Conclusions_1
"I forgot her birthday, I invariably mess up the things that matter to people.",Overgeneralization,en,Overgeneralization_0
"He yelled at me, people are invariably so unfair to me.",Overgeneralization,en,Overgeneralization_6
"I feel like a phony at work, so I must actually be bad at my job.",Emotional Reasoning,en,Emotional Reasoning_0
"I feel isolated right now, so I must be completely undesirable.",Emotional Reasoning,en,Emotional Reasoning_7
"I am feeling anxious about the exam, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
I either get an A+ on this or I am a total failure.,Black & White Thinking,en,Black & White Thinking_1
"My partner broke up with me, I am seldom going to find peace.",Overgeneralization,en,Overgeneralization_3
"I made a blunder in the assignment, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I lost my phone, I will never be able to function normally again.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_6
I must never make a mistake at work.,Should Statements,en,Should Statements_4
"Everyone complimented my design, but one person was quiet, so that person secretly hates it.",Mental Filter,en,Mental Filter_5
"I burned the cookie, I am forever terrible at making food.",Overgeneralization,en,Overgeneralization_2
I either get the best review on this or I am a total fool.,Black & White Thinking,en,Black & White Thinking_1
"People must to always be nice, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"The report failed, it is completely because of my minor slip-up.",Personalization,en,Personalization_3
"I feel like a fake at work, so I must actually be bad at my position.",Emotional Reasoning,en,Emotional Reasoning_0
"The review had twenty positive comments and one suggestion, but all I can think about is that one flaw.",Mental Filter,en,Mental Filter_0
"I burned the donut, I am continually terrible at cooking.",Overgeneralization,en,Overgeneralization_2
"I burned the burger, I am continually terrible at grilling.",Overgeneralization,en,Overgeneralization_2
"My boss scheduled a assignment, they are definitely going to demote me.",Jumping to Conclusions,en,Jumping to Conclusions_4
Today was busy but manageable. I got most of my cleaning done and had a nice walk.,No Distortion,en,No Distortion_0
"Either I figure this out right now, or I am completely incompetent.",Black & White Thinking,en,Black & White Thinking_9
"I feel like a liar at work, so I must actually be bad at my job.",Emotional Reasoning,en,Emotional Reasoning_0
"She did not reply to my text in a day, she must think I am unlovable now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"If they do not encourage me completely, then they must ignored me entirely.",Black & White Thinking,en,Black & White Thinking_2
"I had a great day but I dropped my phone, so today was destroyed.",Mental Filter,en,Mental Filter_1
I know I am going to bomb this test no matter how much I rehearse.,Jumping to Conclusions,en,Jumping to Conclusions_1
"He yelled at me, people are always so cruel to me.",Overgeneralization,en,Overgeneralization_6
"I failed this meeting, I almost never succeed at anything important.",Overgeneralization,en,Overgeneralization_5
I ought to never make a mistake at work.,Should Statements,en,Should Statements_4
"I have not heard back from the exam, they clearly declined me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"My mom rejected, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
I either get 100% on this or I am a total loser.,Black & White Thinking,en,Black & White Thinking_1
"People should to always be polite, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"My dad is nervous, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"I am feeling bored about the meeting, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
I know I am going to bomb this exam no matter how much I try.,Jumping to Conclusions,en,Jumping to Conclusions_1
"I made a blunder in the code, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I won the match, but I did not beat my personal best, so it was a horrible performance.",Mental Filter,en,Mental Filter_6
"My partner did eight nice things for me, but forgot to errands, so they do not care at all.",Mental Filter,en,Mental Filter_7
I arrived late and now my whole month is a complete failure.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"I scored 98% on the interview, but I am agonizing over the 1% I got wrong.",Mental Filter,en,Mental Filter_2
"He yelled at me, people are always so unfair to me.",Overgeneralization,en,Overgeneralization_6
"If this project fails, my entire business is over and I will be over.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"If they do not help me completely, then they must frowned me entirely.",Black & White Thinking,en,Black & White Thinking_2
"The proposal will definitely be ignored, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"There is a leak in the office, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"The proposal failed, it is completely because of my minor mistake.",Personalization,en,Personalization_3
"My cousin has been quiet lately, it must be something I did.",Personalization,en,Personalization_0
I have to never make a slip-up at work.,Should Statements,en,Should Statements_4
"I feel isolated right now, so I must be completely worthless.",Emotional Reasoning,en,Emotional Reasoning_7
"The plane made a weird noise, it is definitely going to crash on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"She did not reply to my text in an hour, she must think I am annoying now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"My friend is in a bad mood, I must have upset them.",Personalization,en,Personalization_4
I know I am going to bomb this meeting no matter how much I try.,Jumping to Conclusions,en,Jumping to Conclusions_1
"I scored an A on the interview, but I am agonizing over the 1% I got wrong.",Mental Filter,en,Mental Filter_2
"I made one mistake in the chore, so the whole thing was a complete waste.",Black & White Thinking,en,Black & White Thinking_0
"I made a mistake in the assignment, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I am feeling upset about the meeting, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
I have to always be the fastest person in the room.,Should Statements,en,Should Statements_9
My head felt heavy for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"The world ought to be fair, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"He yelled at me, people are constantly so cold to me.",Overgeneralization,en,Overgeneralization_6
"I feel rejected right now, so I must be completely unwanted.",Emotional Reasoning,en,Emotional Reasoning_7
"I scored an A on the audition, but I am agonizing over the 1% I got wrong.",Mental Filter,en,Mental Filter_2
"My boss scheduled a meeting, they are definitely going to reprimand me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I made one mistake in the presentation, so the whole thing was a complete embarrassment.",Black & White Thinking,en,Black & White Thinking_0
"I feel abandoned right now, so I must be completely unwanted.",Emotional Reasoning,en,Emotional Reasoning_7
"My boss scheduled a code, they are definitely going to criticize me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"If they do not help me completely, then they must ignored me entirely.",Black & White Thinking,en,Black & White Thinking_2
"The dog is sick, I must have done something careless to cause it.",Personalization,en,Personalization_6
"My sister has been quiet lately, it must be something I caused.",Personalization,en,Personalization_0
"My partner broke up with me, I am hardly ever going to find joy.",Overgeneralization,en,Overgeneralization_3
"I made a error in the deal, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"My mom yelled, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"The proposal failed, it is completely because of my minor error.",Personalization,en,Personalization_3
He ought to know exactly how I feel without me having to tell him.,Should Statements,en,Should Statements_5
"The world ought to be just, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"I did not get the promotion, which is disappointing, but I will keep applying.",No Distortion,en,No Distortion_4
"My partner did nine nice things for me, but forgot to vacuuming, so they do not care at all.",Mental Filter,en,Mental Filter_7
"I feel like a fraud at work, so I must actually be bad at my position.",Emotional Reasoning,en,Emotional Reasoning_0
"I got a position and a raise, but my boss did not praise when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"I ought to have known better, I am so stupid.",Should Statements,en,Should Statements_7
I forgot my keys and now my whole evening is a complete mess.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"I did not finish all my dishes, so today was completely ruined.",Black & White Thinking,en,Black & White Thinking_5
"I failed this meeting, I hardly ever succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"I lost the tournament, I invariably lose everything.",Overgeneralization,en,Overgeneralization_8
"I burned the candy bar, I am constantly terrible at cooking.",Overgeneralization,en,Overgeneralization_2
"The {event} did not go perfectly, but we learned a lot for next time.",No Distortion,en,No Distortion_3
"This printer broke, technology forever fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"There is a draft in the house, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"I feel like a phony at work, so I must actually be bad at my promotion.",Emotional Reasoning,en,Emotional Reasoning_0
"My cousin sighed, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"My boss scheduled a assignment, they are definitely going to criticize me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I burned the burger, I am invariably terrible at preparing dinner.",Overgeneralization,en,Overgeneralization_2
I said the wrong thing and now my whole month is a complete disaster.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"The task will definitely be failed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
My eye felt numb for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
I said the wrong thing and now my whole year is a complete nightmare.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"My dad got passed over for a promotion, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"He looked at me funny, he definitely thinks I am an weirdo.",Jumping to Conclusions,en,Jumping to Conclusions_2
"I lost the match, I forever lose everything.",Overgeneralization,en,Overgeneralization_8
"I made a error in the presentation, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I feel forgotten right now, so I must be completely worthless.",Emotional Reasoning,en,Emotional Reasoning_7
"I feel so panicked, this situation must be impossible to escape.",Emotional Reasoning,en,Emotional Reasoning_1
"The project will definitely be rejected, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
