text,distortion_label,language,template_id
"I got some unexpected news about my assignment today, and my mind immediately jumped to losing everything over it.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::22494
"The gathering didn't go as well as planned, and I keep going over my choices as if the whole thing rested on me.",Personalization,en,Personalization::21367
"My dad didn't reply to my text in an afternoon, they must think I'm difficult now.",Jumping to Conclusions,en,Jumping to Conclusions::76828
"I feel exhausted just thinking about the project, and that tiredness has turned into a belief that I simply can't do it.",Emotional Reasoning,en,Emotional Reasoning::77324
"The interviewer's expression changed partway through my interview, and I left school convinced I already know the outcome.",Jumping to Conclusions,en,Jumping to Conclusions::64888
"My partner handled the outdoor event differently than I would have, and it's been bothering me all a few hours that they didn't do it 'right.'",Should Statements,en,Should Statements::57704
"My gut has been uneasy about the assignment all an afternoon, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"My boss has seemed a bit off this a few hours, and I've quietly started assuming I'm the reason.",Personalization,en,Personalization::92773
"I'm a little tired after the report, so I'm going to take it easy in the office tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"The interviewer's expression changed partway through my presentation, and I left school convinced I already know the outcome.",Jumping to Conclusions,en,Jumping to Conclusions::64888
"My roommate disagreed with me on one small thing about the concert, and for the rest of the conversation I felt like we were on completely different sides.",Black & White Thinking,en,Black & White Thinking::69228
"My roommate and I saw things differently about the wedding, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
I know I'm going to bomb this performance review no matter how much I prepare.,Jumping to Conclusions,en,Jumping to Conclusions::84865
"I keep holding myself to a version of this position where I never make a single mistake, and falling short of that eats at me.",Should Statements,en,Should Statements::19440
"I got through most of the cleanup smoothly, but one part didn't go as planned, so by the end of an afternoon I felt like none of it counted.",Black & White Thinking,en,Black & White Thinking::6933
There's a leak in the basement that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
"My manager asked to 'chat' about the code tomorrow, and I've spent the evening assuming it means the worst possible outcome.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::5509
"I feel disconnected from my boss right now, which makes it hard to believe that anyone actually wants me around at the airport.",Emotional Reasoning,en,Emotional Reasoning::185
My friend was quieter than usual at dinner. I've been replaying the last a week trying to figure out what I did wrong at apartment.,Jumping to Conclusions,en,Jumping to Conclusions::98322
"It's been a while since the reunion, and I keep expecting myself to have moved past it by now.",Should Statements,en,Should Statements::42340
I burned the painting again tonight. Cooking has started to feel like something I'm just not cut out for.,Overgeneralization,en,Overgeneralization::45064
"I tripped in front of a group of people at the kitchen today, and it's the third clumsy thing that's happened to me this a day alone.",Overgeneralization,en,Overgeneralization::30510
"One part of the assignment needs revision, and now I keep referring to the whole draft as a embarrassment.",Black & White Thinking,en,Black & White Thinking::94653
"My cousin ought to always be polite, and it infuriates me when they aren't.",Should Statements,en,Should Statements::98684
"I should be over this party by now, there's something wrong with me for still feeling this way after an afternoon.",Should Statements,en,Should Statements::63563
"The hamster hasn't been eating well at kitchen, and I've been wondering what I might have changed that caused it.",Personalization,en,Personalization::10998
"The review for the proposal had nine positive comments and one suggestion, but all I can think about is that one criticism.",Mental Filter,en,Mental Filter::20061
"I spent the a week resting instead of working on the presentation, and I can't shake the feeling that I wasted the time.",Should Statements,en,Should Statements::10654
"I'm a little tired after the report, so I'm going to take it easy in the garage tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"One part of the report needs revision, and now I keep referring to the whole draft as a disappointment.",Black & White Thinking,en,Black & White Thinking::94653
"My dad and I saw things differently about the dinner, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
My back has felt a bit painful since this morning. I keep picturing the worst-case scenario in the basement.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::34768
"I spent the a week resting instead of working on the report, and I can't shake the feeling that I wasted the time.",Should Statements,en,Should Statements::10654
I must always be productive with my chore or I'm wasting my life.,Should Statements,en,Should Statements::56339
"I feel like a fraud at work, so I must actually be bad at my job.",Emotional Reasoning,en,Emotional Reasoning::21998
"Everyone complimented my painting, but my friend was quiet, so they must secretly hate it.",Mental Filter,en,Mental Filter::20525
"The deal came in under expectations, and even though several people worked on it, I keep centering the blame on my own part.",Personalization,en,Personalization::5241
"I'm a little tired after the report, so I'm going to take it easy in the building tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"The bus made a strange sound on the way to the airport, and now I can't stop imagining it breaking down somewhere dangerous.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::55063
"I feel disconnected from my sister right now, which makes it hard to believe that anyone actually wants me around at work.",Emotional Reasoning,en,Emotional Reasoning::185
"I don't feel ready for the reunion, and that feeling alone has convinced me I'm not actually ready.",Emotional Reasoning,en,Emotional Reasoning::24795
"Something about today's wedding just feels off, and I've been treating that feeling like solid proof that something is actually wrong.",Emotional Reasoning,en,Emotional Reasoning::58616
"My cousin has seemed a bit off this an afternoon, and I've quietly started assuming I'm the reason.",Personalization,en,Personalization::92773
"I hold a pretty rigid picture of how a good role looks, and today didn't come close to matching it.",Should Statements,en,Should Statements::95584
"I keep holding myself to a version of this internship where I never make a single error, and falling short of that eats at me.",Should Statements,en,Should Statements::19440
"My dad snapped at me today, and it's made me think back to every other time someone's been short with me lately at school.",Overgeneralization,en,Overgeneralization::96418
"Today at the store was a mix of good and less-good moments, and that feels pretty normal to me.",No Distortion,en,No Distortion::8927
"Either I am the best at sports, or there is no point trying at all.",Black & White Thinking,en,Black & White Thinking::92415
"The gathering went well overall, but there's a small moment from it with my mom that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"I feel disconnected from my colleague right now, which makes it hard to believe that anyone actually wants me around at work.",Emotional Reasoning,en,Emotional Reasoning::185
"I made one mistake in the chore, so the whole thing was a complete embarrassment.",Black & White Thinking,en,Black & White Thinking::4471
"The report came in under expectations, and even though several people worked on it, I keep centering the blame on my own part.",Personalization,en,Personalization::5241
"The fish hasn't been eating well at kitchen, and I've been wondering what I might have changed that caused it.",Personalization,en,Personalization::10998
"The trip didn't go exactly as planned, but there were some genuinely nice parts too.",No Distortion,en,No Distortion::45990
"My boss scheduled a meeting about the pitch, they're definitely going to let go me.",Jumping to Conclusions,en,Jumping to Conclusions::85067
"I made a oversight in the proposal, but I corrected it and my manager said it was fine.",No Distortion,en,No Distortion::71861
"I got mostly positive feedback on the code, but the single hesitant comment from my cousin is the only one I can actually recall.",Mental Filter,en,Mental Filter::16282
"I don't feel ready for the outdoor event, and that feeling alone has convinced me I'm not actually ready.",Emotional Reasoning,en,Emotional Reasoning::24795
My partner was quieter than usual at dinner. I've been replaying the last a week trying to figure out what I did wrong at apartment.,Jumping to Conclusions,en,Jumping to Conclusions::98322
"The assignment came in under expectations, and even though several people worked on it, I keep centering the blame on my own part.",Personalization,en,Personalization::5241
"I got mostly positive feedback on the presentation, but the single hesitant comment from my brother is the only one I can actually recall.",Mental Filter,en,Mental Filter::16282
Two people were talking quietly by the kitchen and glanced over. I spent the rest of the an afternoon assuming it was about me.,Jumping to Conclusions,en,Jumping to Conclusions::68654
"I got through most of the recipe smoothly, but one part didn't go as planned, so by the end of a week I felt like none of it counted.",Black & White Thinking,en,Black & White Thinking::6933
"My sister pointed out one thing I could improve on the design, and I stopped seeing anything good in it after that.",Black & White Thinking,en,Black & White Thinking::24491
"I feel disconnected from my mom right now, which makes it hard to believe that anyone actually wants me around at the store.",Emotional Reasoning,en,Emotional Reasoning::185
"I missed the deadline for this report, and looking back, deadlines have been a recurring struggle for me this whole a day.",Overgeneralization,en,Overgeneralization::66655
"The proposal isn't perfect, but I think it's in a solid place given the time we had.",No Distortion,en,No Distortion::96580
"I got mostly positive feedback on the song, but the single hesitant comment from my friend is the only one I can actually recall.",Mental Filter,en,Mental Filter::16282
"My gut has been uneasy about the code all a week, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"I feel like a fraud at work, so I must actually be bad at my opportunity.",Emotional Reasoning,en,Emotional Reasoning::21998
"The match didn't go my way this time, but I can see a few things I'll try differently next time.",No Distortion,en,No Distortion::84276
My leg has felt a bit painful since this morning. I keep picturing the worst-case scenario in the apartment.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::34768
"My boss scheduled a meeting about the presentation, they're definitely going to reprimand me.",Jumping to Conclusions,en,Jumping to Conclusions::85067
"A conversation between two coworkers went quiet when I walked into the kitchen, and I've decided it must have been about something I did.",Personalization,en,Personalization::7371
"My wrist felt painful for a second, this is going to be a total catastrophe.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::73941
"The cat hasn't been eating well at basement, and I've been wondering what I might have changed that caused it.",Personalization,en,Personalization::10998
"The bus made a strange sound on the way to the store, and now I can't stop imagining it breaking down somewhere dangerous.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::55063
I skipped one workout this an afternoon and I've been telling myself the whole a few hours is a write-off.,Black & White Thinking,en,Black & White Thinking::73395
"I got through most of the assignment smoothly, but one part didn't go as planned, so by the end of an afternoon I felt like none of it counted.",Black & White Thinking,en,Black & White Thinking::6933
"My mom and I saw things differently about the wedding, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
"My dad took longer than usual to reply to my message, and I've decided that means something is wrong between us regarding the concert.",Jumping to Conclusions,en,Jumping to Conclusions::50181
"My sister didn't get the job they wanted, and somehow I've attached myself to the reasons why.",Personalization,en,Personalization::27345
"I got through most of the recipe without issue, but the one snag is what's stuck with me all a few hours.",Mental Filter,en,Mental Filter::27925
The doctor mentioned my eye looked slightly tingly on the scan. I spent the whole drive home assuming the worst.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::80783
The doctor mentioned my arm looked slightly weird on the scan. I spent the whole drive home assuming the worst.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::80783
"I wasn't invited to the party this time, and I've built an entire story in my head about why, without asking my dad.",Jumping to Conclusions,en,Jumping to Conclusions::46779
"The concert didn't go as well as planned, and I keep going over my choices as if the whole thing rested on me.",Personalization,en,Personalization::21367
"My partner has seemed a bit off this a day, and I've quietly started assuming I'm the reason.",Personalization,en,Personalization::92773
"I got rejected from this job after preparing for a day, I will never get hired anywhere.",Overgeneralization,en,Overgeneralization::57729
"My sister ought to always be polite, and it infuriates me when they aren't.",Should Statements,en,Should Statements::98684
"I'm a little tired after the presentation, so I'm going to take it easy in the kitchen tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"My cousin and I saw things differently about the party, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
"I missed the deadline for this assignment, and looking back, deadlines have been a recurring struggle for me this whole a week.",Overgeneralization,en,Overgeneralization::66655
"My dad handled the dinner differently than I would have, and it's been bothering me all a week that they didn't do it 'right.'",Should Statements,en,Should Statements::57704
There's a stain in the apartment that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
"I hold myself to never showing I'm struggling with the recipe, and today at the store I couldn't keep that up.",Should Statements,en,Should Statements::11398
The brother seemed distracted during our call about the presentation. I've been assuming it's about something I said last a few hours.,Jumping to Conclusions,en,Jumping to Conclusions::48973
"My brother didn't reply to my text in a week, they must think I'm difficult now.",Jumping to Conclusions,en,Jumping to Conclusions::76828
"I missed the deadline for this cleanup, and looking back, deadlines have been a recurring struggle for me this whole a week.",Overgeneralization,en,Overgeneralization::66655
"I felt nervous before the meeting, so I gave myself some time to prepare and it went reasonably well.",No Distortion,en,No Distortion::29632
"I missed the deadline for this recipe, and looking back, deadlines have been a recurring struggle for me this whole a day.",Overgeneralization,en,Overgeneralization::66655
"Something about today's gathering just feels off, and I've been treating that feeling like solid proof that something is actually wrong.",Emotional Reasoning,en,Emotional Reasoning::58616
"I'm feeling a bit off today, so I'm planning a quieter a day and will check in with myself tomorrow.",No Distortion,en,No Distortion::89716
"My sister didn't get the internship they wanted, and somehow I've attached myself to the reasons why.",Personalization,en,Personalization::27345
"My boss and I saw things differently about the dinner, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
"The outdoor event had a lot of nice moments, but the one awkward part at the clinic is the only thing I can file it under now.",Black & White Thinking,en,Black & White Thinking::48217
Two people were talking quietly by the apartment and glanced over. I spent the rest of the a day assuming it was about me.,Jumping to Conclusions,en,Jumping to Conclusions::68654
"The wedding went well overall, but there's a small moment from it with my mom that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"The mood at the gathering felt a little flat, and I've spent the ride home from the clinic wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
"The essay turned out differently than I first imagined, but I'm still glad I made it.",No Distortion,en,No Distortion::64917
I noticed my name mentioned quietly in the office and immediately assumed the worst about what was being said.,Jumping to Conclusions,en,Jumping to Conclusions::73426
"I should be over this gathering by now, there's something wrong with me for still feeling this way after a day.",Should Statements,en,Should Statements::63563
"The concert went well overall, but there's a small moment from it with my dad that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"The deal feedback was mostly encouraging, yet somehow it's the one line of critique that's occupying my whole evening at office.",Mental Filter,en,Mental Filter::49421
"My boss didn't reply to my text in a week, they must think I'm difficult now.",Jumping to Conclusions,en,Jumping to Conclusions::76828
"I ate one thing off my usual routine today, and somehow that turned into skipping the rest of the day's plan for my cleaning entirely.",Black & White Thinking,en,Black & White Thinking::89303
"My partner has seemed a bit off this a few hours, and I've quietly started assuming I'm the reason.",Personalization,en,Personalization::92773
"I'm a little tired after the recipe, so I'm going to take it easy in the garage tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"I made a oversight in the presentation, but I corrected it and my manager said it was fine.",No Distortion,en,No Distortion::71861
One stain in the basement and I'm sure the whole thing is going to collapse.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::33238
"The dinner went well overall, but there's a small moment from it with my mom that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"The mood at the dinner felt a little flat, and I've spent the ride home from the store wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
"The phone stopped working right when I needed it most for the meeting, just like the last three things I've relied on.",Overgeneralization,en,Overgeneralization::93974
"The outdoor event didn't go as well as planned, and I keep going over my choices as if the whole thing rested on me.",Personalization,en,Personalization::21367
"I've had a knot in my stomach all a few hours about the exam, and it's hard not to take that as a sign of how it's going to go.",Emotional Reasoning,en,Emotional Reasoning::707
"My dad and I saw things differently about the outdoor event, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
"I should be over this outdoor event by now, there's something wrong with me for still feeling this way after a day.",Should Statements,en,Should Statements::63563
"My roommate and I saw things differently about the reunion, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
The dad seemed distracted during our call about the code. I've been assuming it's about something I said last a week.,Jumping to Conclusions,en,Jumping to Conclusions::48973
"The review for the code had nine positive comments and one suggestion, but all I can think about is that one criticism.",Mental Filter,en,Mental Filter::20061
"I spent the a few hours resting instead of working on the chore, and I can't shake the feeling that I wasted the time.",Should Statements,en,Should Statements::10654
"The interviewer's expression changed partway through my exam, and I left school convinced I already know the outcome.",Jumping to Conclusions,en,Jumping to Conclusions::64888
"My gut has been uneasy about the deal all a few hours, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"People seemed to enjoy the meal, but I keep circling back to the single comment that wasn't glowing.",Mental Filter,en,Mental Filter::45848
"A single line in the report feedback stood out to me, and by tonight I'd convinced myself the entire thing would fall apart.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::13613
"My roommate pointed out one thing I could improve on the painting, and I stopped seeing anything good in it after that.",Black & White Thinking,en,Black & White Thinking::24491
"I spent the a few hours resting instead of working on the cleanup, and I can't shake the feeling that I wasted the time.",Should Statements,en,Should Statements::10654
"The audition didn't go my way this time, but I can see a few things I'll try differently next time.",No Distortion,en,No Distortion::84276
There's a stain in the house that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
"I missed the deadline for this chore, and looking back, deadlines have been a recurring struggle for me this whole a day.",Overgeneralization,en,Overgeneralization::66655
"The meal turned out differently than I first imagined, but I'm still glad I made it.",No Distortion,en,No Distortion::64917
"My gut has been uneasy about the proposal all a day, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"The mood at the concert felt a little flat, and I've spent the ride home from the airport wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
"My gut has been uneasy about the code all a few hours, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"The gathering didn't go exactly as planned, but there were some genuinely nice parts too.",No Distortion,en,No Distortion::45990
"I missed the deadline for this presentation, and looking back, deadlines have been a recurring struggle for me this whole a day.",Overgeneralization,en,Overgeneralization::66655
"The mood at the concert felt a little flat, and I've spent the ride home from the gym wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
"My boss disagreed with me on one small thing about the trip, and for the rest of the conversation I felt like we were on completely different sides.",Black & White Thinking,en,Black & White Thinking::69228
"The party didn't go as smoothly as hoped, and I keep replaying my part in it, wondering what I could have done differently.",Personalization,en,Personalization::45663
"My cousin handled the concert differently than I would have, and it's been bothering me all a few hours that they didn't do it 'right.'",Should Statements,en,Should Statements::57704
"Things felt tense at the trip today, and I've quietly taken on responsibility for the whole atmosphere.",Personalization,en,Personalization::30537
The friend closed the door to their office right as I walked past. I've already decided what that means for my promotion.,Jumping to Conclusions,en,Jumping to Conclusions::70489
"My sister yelled at me, people are always so avoid towards me.",Overgeneralization,en,Overgeneralization::12447
"The concert had a lot of nice moments, but the one awkward part at the clinic is the only thing I can file it under now.",Black & White Thinking,en,Black & White Thinking::48217
My sister was quieter than usual at dinner. I've been replaying the last an afternoon trying to figure out what I did wrong at house.,Jumping to Conclusions,en,Jumping to Conclusions::98322
The doctor mentioned my head looked slightly numb on the scan. I spent the whole drive home assuming the worst.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::80783
My mom was quieter than usual at dinner. I've been replaying the last a few hours trying to figure out what I did wrong at garage.,Jumping to Conclusions,en,Jumping to Conclusions::98322
"The trip went well overall, but there's a small moment from it with my sister that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"There's a heaviness I can't shake tonight in the house, and I keep assuming it means something bad is coming to my reputation.",Emotional Reasoning,en,Emotional Reasoning::82233
"My friend has been quiet lately in the basement, it must be something I did.",Personalization,en,Personalization::36661
"A conversation between two coworkers went quiet when I walked into the garage, and I've decided it must have been about something I did.",Personalization,en,Personalization::7371
"The mood at the party felt a little flat, and I've spent the ride home from the clinic wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
I sent the report update and haven't heard anything back yet. Part of me has already written the ending to this.,Jumping to Conclusions,en,Jumping to Conclusions::65531
Another outdoor event ended the same way the last one did. I'm starting to see a theme in how these things go for me and my sister.,Overgeneralization,en,Overgeneralization::45962
"I made one mistake in the presentation, so the whole thing was a complete embarrassment.",Black & White Thinking,en,Black & White Thinking::4471
"I didn't finish every item on my vacuuming list, so tonight feels like a wasted a few hours even though I got most of it done.",Black & White Thinking,en,Black & White Thinking::76793
"I don't feel ready for the dinner, and that feeling alone has convinced me I'm not actually ready.",Emotional Reasoning,en,Emotional Reasoning::24795
"The gathering had a lot of nice moments, but the one awkward part at work is the only thing I can file it under now.",Black & White Thinking,en,Black & White Thinking::48217
"The gathering had a lot of nice moments, but the one awkward part at the airport is the only thing I can file it under now.",Black & White Thinking,en,Black & White Thinking::48217
"The anxiety before the meeting feels like a warning, so I've been treating it as one.",Emotional Reasoning,en,Emotional Reasoning::84470
"I missed the deadline for this cleanup, and looking back, deadlines have been a recurring struggle for me this whole an afternoon.",Overgeneralization,en,Overgeneralization::66655
"The wedding went well overall, but there's a small moment from it with my colleague that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"I feel like I don't belong in this office, and that feeling has quietly become the whole story I believe about myself here.",Emotional Reasoning,en,Emotional Reasoning::14706
"I should be over this dinner by now, there's something wrong with me for still feeling this way after a day.",Should Statements,en,Should Statements::63563
"The trip didn't go as smoothly as hoped, and I keep replaying my part in it, wondering what I could have done differently.",Personalization,en,Personalization::45663
"The deal isn't perfect, but I think it's in a solid place given the time we had.",No Distortion,en,No Distortion::96580
"The dog hasn't been eating well at apartment, and I've been wondering what I might have changed that caused it.",Personalization,en,Personalization::10998
"My sister and I saw things differently about the dinner, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
Another reunion ended the same way the last one did. I'm starting to see a theme in how these things go for me and my cousin.,Overgeneralization,en,Overgeneralization::45962
"I've had a knot in my stomach all an afternoon about the test, and it's hard not to take that as a sign of how it's going to go.",Emotional Reasoning,en,Emotional Reasoning::707
"The train made a strange sound on the way to the store, and now I can't stop imagining it breaking down somewhere dangerous.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::55063
"I should be over this reunion by now, there's something wrong with me for still feeling this way after a week.",Should Statements,en,Should Statements::63563
"My dad didn't react the way I expected after everything I did for them at the reunion, and I keep stewing over how unfair that feels.",Should Statements,en,Should Statements::70302
"The party went well overall, but there's a small moment from it with my brother that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
One flicker in the office and I'm sure the whole thing is going to collapse.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::33238
"My partner didn't get the promotion they wanted, and somehow I've attached myself to the reasons why.",Personalization,en,Personalization::27345
"The car made a strange sound on the way to the airport, and now I can't stop imagining it breaking down somewhere dangerous.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::55063
"I feel so hopeless about the project, so things will never get better.",Emotional Reasoning,en,Emotional Reasoning::12965
"I made a typo in the assignment, but I corrected it and my manager said it was fine.",No Distortion,en,No Distortion::71861
"I got through most of the project without issue, but the one snag is what's stuck with me all a week.",Mental Filter,en,Mental Filter::27925
"The review for the presentation had nine positive comments and one suggestion, but all I can think about is that one criticism.",Mental Filter,en,Mental Filter::20061
"Almost everything about the trip to the airport went smoothly, except for one hiccup that's somehow become the whole story I tell about it.",Mental Filter,en,Mental Filter::22174
"My neck felt numb for a second, this is going to be a total catastrophe.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::73941
"I've had a knot in my stomach all a day about the presentation, and it's hard not to take that as a sign of how it's going to go.",Emotional Reasoning,en,Emotional Reasoning::707
"I feel exhausted just thinking about the recipe, and that tiredness has turned into a belief that I simply can't do it.",Emotional Reasoning,en,Emotional Reasoning::77324
"I got some unexpected news about my presentation today, and my mind immediately jumped to losing everything over it.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::22494
"My boss scheduled a meeting about the proposal, they're definitely going to reprimand me.",Jumping to Conclusions,en,Jumping to Conclusions::85067
"The party had a lot of nice moments, but the one awkward part at the gym is the only thing I can file it under now.",Black & White Thinking,en,Black & White Thinking::48217
"My boss ought to always be polite, and it infuriates me when they aren't.",Should Statements,en,Should Statements::98684
"My team lost the election, it's entirely my fault for missing that one play during a week.",Personalization,en,Personalization::63226
"My dad didn't react the way I expected after everything I did for them at the dinner, and I keep stewing over how unfair that feels.",Should Statements,en,Should Statements::70302
"People seemed to enjoy the code, but I keep circling back to the single comment that wasn't glowing.",Mental Filter,en,Mental Filter::45848
"It's been an ordinary week -- some things went well at the clinic, a couple of things didn't, and that's alright.",No Distortion,en,No Distortion::98379
This is the second presentation in a row that didn't go anywhere. I'm starting to wonder if this is just how it's going to keep going for my reputation.,Overgeneralization,en,Overgeneralization::92430
Someone at the gym coughed near me and I've already started planning for being seriously ill by next week.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::29484
The doctor mentioned my eye looked slightly dizzy on the scan. I spent the whole drive home assuming the worst.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::80783
"The assignment feedback was mostly encouraging, yet somehow it's the one line of critique that's occupying my whole evening at building.",Mental Filter,en,Mental Filter::49421
My friend was quieter than usual at dinner. I've been replaying the last a day trying to figure out what I did wrong at office.,Jumping to Conclusions,en,Jumping to Conclusions::98322
The doctor mentioned my eye looked slightly tight on the scan. I spent the whole drive home assuming the worst.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::80783
"I missed the deadline for this report, and looking back, deadlines have been a recurring struggle for me this whole a few hours.",Overgeneralization,en,Overgeneralization::66655
"I've had a knot in my stomach all a week about the meeting, and it's hard not to take that as a sign of how it's going to go.",Emotional Reasoning,en,Emotional Reasoning::707
"My colleague handled the trip differently than I would have, and it's been bothering me all a week that they didn't do it 'right.'",Should Statements,en,Should Statements::57704
"I forgot brother's birthday, I always mess up the things that matter to people.",Overgeneralization,en,Overgeneralization::77955
"The mood at the dinner felt a little flat, and I've spent the ride home from school wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
I skipped one workout this a week and I've been telling myself the whole a few hours is a write-off.,Black & White Thinking,en,Black & White Thinking::73395
"The pitch isn't perfect, but I think it's in a solid place given the time we had.",No Distortion,en,No Distortion::96580
"My boss scheduled a meeting about the presentation, they're definitely going to demote me.",Jumping to Conclusions,en,Jumping to Conclusions::85067
The partner seemed distracted during our call about the code. I've been assuming it's about something I said last a few hours.,Jumping to Conclusions,en,Jumping to Conclusions::48973
"My gut has been uneasy about the proposal all an afternoon, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"I feel disconnected from my mom right now, which makes it hard to believe that anyone actually wants me around at the gym.",Emotional Reasoning,en,Emotional Reasoning::185
"I've had a knot in my stomach all a day about the performance review, and it's hard not to take that as a sign of how it's going to go.",Emotional Reasoning,en,Emotional Reasoning::707
"Everyone complimented my photo, but my partner was quiet, so they must secretly hate it.",Mental Filter,en,Mental Filter::20525
"There's a heaviness I can't shake tonight in the garage, and I keep assuming it means something bad is coming to my future.",Emotional Reasoning,en,Emotional Reasoning::82233
"The trip went well overall, but there's a small moment from it with my friend that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"The party didn't go as well as planned, and I keep going over my choices as if the whole thing rested on me.",Personalization,en,Personalization::21367
"The anxiety before the performance review feels like a warning, so I've been treating it as one.",Emotional Reasoning,en,Emotional Reasoning::84470
"My team lost the election, it's entirely my fault for missing that one play during a day.",Personalization,en,Personalization::63226
My dad was quieter than usual at dinner. I've been replaying the last a day trying to figure out what I did wrong at garage.,Jumping to Conclusions,en,Jumping to Conclusions::98322
"I missed the deadline for this project, and looking back, deadlines have been a recurring struggle for me this whole an afternoon.",Overgeneralization,en,Overgeneralization::66655
"The interviewer's expression changed partway through my performance review, and I left the clinic convinced I already know the outcome.",Jumping to Conclusions,en,Jumping to Conclusions::64888
My partner was quieter than usual at dinner. I've been replaying the last an afternoon trying to figure out what I did wrong at house.,Jumping to Conclusions,en,Jumping to Conclusions::98322
"My cousin didn't reply to my text in a week, they must think I'm boring now.",Jumping to Conclusions,en,Jumping to Conclusions::76828
"The interviewer's expression changed partway through my audition, and I left school convinced I already know the outcome.",Jumping to Conclusions,en,Jumping to Conclusions::64888
"The day had plenty of wins at school, but there's one small thing about the assignment that went wrong that I can't seem to let go of.",Mental Filter,en,Mental Filter::94752
"I wasn't invited to the outdoor event this time, and I've built an entire story in my head about why, without asking my sister.",Jumping to Conclusions,en,Jumping to Conclusions::46779
My stomach has felt a bit heavy since this morning. I keep picturing the worst-case scenario in the building.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::34768
"The printer stopped working right when I needed it most for the presentation, just like the last three things I've relied on.",Overgeneralization,en,Overgeneralization::93974
"My sister and I saw things differently about the trip, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
"One part of the deal needs revision, and now I keep referring to the whole draft as a embarrassment.",Black & White Thinking,en,Black & White Thinking::94653
"I feel disconnected from my partner right now, which makes it hard to believe that anyone actually wants me around at work.",Emotional Reasoning,en,Emotional Reasoning::185
"I made a slip-up in the project, but I corrected it and my manager said it was fine.",No Distortion,en,No Distortion::71861
